time,open,high,low,close,Volume,Volume MA
1643230560,14145.7693,14169.4592,14127.4033,14132.6761,NaN,NaN
1643230620,14132.7404,14163.6501,14129.7548,14162.886,NaN,NaN
1643230680,14162.7983,14164.395,14148.9393,14161.9878,NaN,NaN
1643230740,14165.6632,14197.5652,14164.3233,14168.899,NaN,NaN
1643230800,14175.7782,14175.7782,14172.7592,14172.7592,NaN,NaN
1643293800,14346.4615,14348.3671,14321.4022,14330.6933,NaN,NaN
1643293860,14333.9654,14333.9654,14311.3253,14329.0516,NaN,NaN
1643293920,14327.5739,14354.6466,14324.2892,14354.5811,NaN,NaN
1643293980,14355.6729,14357.9011,14335.6538,14338.9989,NaN,NaN
1643294040,14342.1355,14347.4072,14293.7608,14294.7411,NaN,NaN
1643294100,14293.1994,14303.6861,14286.5994,14286.5994,NaN,NaN
1643294160,14288.3723,14292.9313,14265.3869,14275.3818,NaN,NaN
1643294220,14276.3377,14294.3786,14267.6117,14271.2362,NaN,NaN
1643294280,14271.9466,14276.9097,14250.8167,14276.9097,NaN,NaN
1643294340,14281.2965,14283.7772,14267.2342,14274.3919,NaN,NaN
1643294400,14275.3103,14308.3204,14275.3103,14308.3204,NaN,NaN
1643294460,14308.2072,14319.2805,14302.6187,14319.2805,NaN,NaN
1643294520,14317.9434,14330.875,14314.3865,14328.7032,NaN,NaN
1643294580,14327.8374,14360.5788,14327.3637,14359.1928,NaN,NaN
1643294640,14359.1563,14360.544,14352.5462,14357.3988,NaN,NaN
1643294700,14357.835,14363.6341,14345.4923,14348.2216,NaN,NaN
1643294760,14350.3315,14352.9886,14330.9739,14340.7694,NaN,NaN
1643294820,14342.5886,14358.8429,14341.7014,14358.8429,NaN,NaN
1643294880,14361.4107,14392.7394,14361.4107,14392.7394,NaN,NaN
1643294940,14393.7224,14393.7224,14378.3838,14384.3754,NaN,NaN
1643295000,14383.3363,14391.4423,14379.3529,14391.4423,NaN,NaN
1643295060,14391.3841,14396.9909,14376.2394,14376.3044,NaN,NaN
1643295120,14375.9843,14389.5838,14364.3526,14389.5838,NaN,NaN
1643295180,14389.9807,14393.3106,14379.7615,14383.2888,NaN,NaN
1643295240,14383.6187,14407.9848,14383.6187,14401.1793,NaN,NaN
1643295300,14400.6798,14405.1557,14380.4726,14388.6242,NaN,NaN
